o_zone_id,d_zone_id,mode_id,cost_ours,cost_nx,diff,diff_pct
2,51,1,6.898306238005288,6.898306238005288,0.0,0.0
2,52,1,3.676313153218089,3.676313153218089,0.0,0.0
2,53,1,3.794151109860476,3.7941511098604757,4.440892098500626e-16,1.1704573618481773e-14
2,57,1,5.631263621378063,5.631263621378063,0.0,0.0
2,70,1,5.862317207841636,5.8623172078416355,8.881784197001252e-16,1.5150637336923145e-14
2,74,1,5.407299608235585,5.407299608235585,0.0,0.0
2,80,1,6.286983750733072,6.286983750733072,0.0,0.0
2,85,1,2.6637071283880345,2.6637071283880345,0.0,0.0
2,89,1,4.036297084519119,4.036297084519119,0.0,0.0
2,90,1,3.4454619347061524,3.4454619347061524,0.0,0.0
2,92,1,3.328066741645643,3.328066741645643,0.0,0.0
2,96,1,5.163163607663479,5.163163607663479,0.0,0.0
2,101,1,1.545898334099693,1.545898334099693,0.0,0.0
2,119,1,5.578195906618329,5.578195906618329,0.0,0.0
2,130,1,5.367320466997118,5.367320466997118,0.0,0.0
2,139,1,5.134649632990631,5.134649632990631,0.0,0.0
2,149,1,3.993699657268552,3.9936996572685524,-4.440892098500626e-16,-1.1119744797078521e-14
2,155,1,5.520756972689781,5.520756972689781,0.0,0.0
2,162,1,4.395084840014274,4.395084840014274,0.0,0.0
2,165,1,4.076103672934247,4.076103672934247,0.0,0.0
2,167,1,5.179009187883587,5.179009187883587,0.0,0.0
2,176,1,4.9856011286348085,4.9856011286348085,0.0,0.0
2,178,1,6.020654552931193,6.020654552931193,0.0,0.0
2,181,1,5.274390193506565,5.274390193506565,0.0,0.0
2,188,1,1.7054746138168442,1.7054746138168442,0.0,0.0
2,191,1,5.708415532587449,5.708415532587449,0.0,0.0
2,194,1,5.389145319443284,5.389145319443284,0.0,0.0
2,201,1,4.005393614773758,4.005393614773758,0.0,0.0
2,202,1,4.412867510905092,4.412867510905092,0.0,0.0
2,206,1,3.350108869607596,3.3501088696075954,4.440892098500626e-16,1.3255963526405624e-14
2,210,1,4.163615180757329,4.163615180757329,0.0,0.0
2,213,1,2.457755648278176,2.4577556482781757,4.440892098500626e-16,1.8068891842896473e-14
2,221,1,5.863727713357205,5.863727713357205,0.0,0.0
2,223,1,5.124195681315233,5.124195681315233,0.0,0.0
2,231,1,3.046796177314924,3.046796177314924,0.0,0.0
2,232,1,4.288533784035692,4.288533784035692,0.0,0.0
2,241,1,4.550002074478771,4.550002074478771,0.0,0.0
2,256,1,4.649314332716696,4.649314332716696,0.0,0.0
2,268,1,3.964285515668357,3.964285515668357,0.0,0.0
2,287,1,3.73637644330462,3.7363764433046196,4.440892098500626e-16,1.1885558550874765e-14
2,306,1,4.68098433691318,4.68098433691318,0.0,0.0
2,310,1,5.0860952502268,5.0860952502268,0.0,0.0
2,312,1,2.2332255940323367,2.2332255940323367,0.0,0.0
2,359,1,5.376958430385836,5.418309692393864,-0.04135126200802741,-0.763176421349183
2,360,1,5.228409820396648,5.228409820396648,0.0,0.0
2,361,1,1.090234621024768,1.090234621024768,0.0,0.0
2,365,1,5.102347173153502,5.102347173153502,0.0,0.0
2,374,1,3.017633768235071,3.017633768235071,0.0,0.0
2,377,1,7.406414047617567,7.406414047617567,0.0,0.0
2,381,1,2.815913893938776,2.8159138939387756,4.440892098500626e-16,1.5770695645415858e-14
2,382,1,2.0045631987114505,2.0045631987114505,0.0,0.0
2,383,1,5.9430451491094844,5.9430451491094844,0.0,0.0
2,393,1,5.299563713341227,5.299563713341227,0.0,0.0
2,394,1,5.357431485222868,5.357431485222868,0.0,0.0
2,395,1,5.330317214776598,5.330317214776598,0.0,0.0
2,398,1,5.212642080870774,5.212642080870774,0.0,0.0
2,399,1,4.840915630897492,4.840915630897492,0.0,0.0
2,401,1,4.109784770021074,4.109784770021074,0.0,0.0
2,408,1,5.464693819471691,5.464693819471691,0.0,0.0
2,416,1,3.9731536417324578,3.9731536417324578,0.0,0.0
2,419,1,4.554970697171334,4.554970697171334,0.0,0.0
2,420,1,4.52383727601732,4.52383727601732,0.0,0.0
2,421,1,4.230439274352041,4.230439274352041,0.0,0.0
2,431,1,4.075445686974162,4.075445686974162,0.0,0.0
2,433,1,5.232307835987334,5.232307835987334,0.0,0.0
2,438,1,1.4607463276871264,1.4607463276871264,0.0,0.0
2,449,1,6.536422886644745,6.536422886644745,0.0,0.0
2,453,1,5.502585544662052,5.502585544662052,0.0,0.0
2,469,1,1.1819091777197042,1.1819091777197042,0.0,0.0
2,588,1,6.384016550170372,6.384016550170372,0.0,0.0
2,687,1,1.8660660361656685,1.8660660361656685,0.0,0.0
2,705,1,3.773787377234501,3.7737873772345014,-4.440892098500626e-16,-1.1767732663717243e-14
2,708,1,4.075572267369143,4.075572267369143,0.0,0.0
2,710,1,6.55292422115366,6.55292422115366,0.0,0.0
2,727,1,1.2605861238147316,1.2605861238147316,0.0,0.0
2,735,1,4.12102596605707,4.12102596605707,0.0,0.0
2,750,1,0.5391160786409335,0.5391160786409335,0.0,0.0
2,751,1,0.5377963575130177,0.5377963575130177,0.0,0.0
2,756,1,2.1351181109736204,2.1351181109736204,0.0,0.0
2,759,1,4.306703515993247,4.306703515993247,0.0,0.0
2,769,1,1.1689829806007432,1.1689829806007432,0.0,0.0
2,772,1,3.691014332406008,3.691014332406008,0.0,0.0
2,773,1,1.7043616347162724,1.7043616347162724,0.0,0.0
2,774,1,1.6506736938745077,1.6506736938745075,2.220446049250313e-16,1.3451756440356301e-14
24,1,1,4.332891196524218,4.332891196524218,0.0,0.0
24,2,1,5.653557838927757,5.653557838927757,0.0,0.0
24,25,1,2.9476764081637725,2.9476764081637725,0.0,0.0
24,34,1,5.748658814438574,5.748658814438574,0.0,0.0
24,38,1,4.533178516392701,4.533178516392701,0.0,0.0
24,40,1,4.382084015807724,4.382084015807724,0.0,0.0
24,51,1,4.018880764785565,4.018880764785565,0.0,0.0
24,52,1,4.262229342463371,4.262229342463371,0.0,0.0
24,53,1,2.3743775527323536,2.3743775527323536,0.0,0.0
24,57,1,2.626494991735743,2.626494991735743,0.0,0.0
24,70,1,4.61730216867962,4.61730216867962,0.0,0.0
24,74,1,4.452155280381134,4.452155280381134,0.0,0.0
24,80,1,3.40755827751335,3.40755827751335,0.0,0.0
24,85,1,4.9800908644448745,4.9800908644448745,0.0,0.0
24,89,1,3.9015255632743866,3.9015255632743866,0.0,0.0
24,90,1,3.31069041346142,3.31069041346142,0.0,0.0
24,92,1,3.466253255549302,3.466253255549302,0.0,0.0
24,96,1,3.092645774487856,3.0926457744878557,4.440892098500626e-16,1.435952392328553e-14
24,101,1,4.62778200774186,4.62778200774186,0.0,0.0
24,119,1,3.826070793439724,3.8260707934397242,-4.440892098500626e-16,-1.1606926108411507e-14
24,130,1,3.615195353818513,3.615195353818513,0.0,0.0
24,139,1,3.0641317998150086,3.0641317998150086,0.0,0.0
24,149,1,2.5950816297364137,2.5950816297364137,0.0,0.0
24,155,1,2.5159883430474608,2.5159883430474608,0.0,0.0
24,162,1,2.267060944238011,2.267060944238011,0.0,0.0
24,165,1,5.763873456554506,5.7638734565545064,-8.881784197001252e-16,-1.540940179195147e-14
24,167,1,2.174240558241267,2.174240558241267,0.0,0.0
24,176,1,2.9150832954591857,2.9150832954591857,0.0,0.0
24,178,1,4.381595547598041,4.381595547598041,0.0,0.0
24,181,1,4.600661399349159,4.600661399349159,0.0,0.0
24,188,1,5.168427763144696,5.168427763144696,0.0,0.0
24,191,1,4.069356527254297,4.069356527254297,0.0,0.0
24,194,1,5.245401408452269,5.245401408452269,0.0,0.0
24,201,1,5.441546567892073,5.441546567892073,0.0,0.0
24,202,1,3.5269947059042845,3.5269947059042845,0.0,0.0
24,206,1,3.718738116912168,3.718738116912168,0.0,0.0
24,210,1,3.776446993798701,3.776446993798701,0.0,0.0
24,213,1,4.976691582751758,4.976691582751758,0.0,0.0
24,221,1,4.224668708024054,4.224668708024054,0.0,0.0
24,223,1,4.268205222549085,4.268205222549085,0.0,0.0
24,231,1,5.055108226708731,5.055108226708731,0.0,0.0
24,232,1,3.652088272210969,3.6520882722109693,-4.440892098500626e-16,-1.2159870647957029e-14
24,241,1,5.941348335046547,5.941348335046547,0.0,0.0
24,256,1,4.154738842142919,4.154738842142919,0.0,0.0
24,268,1,3.170254374907903,3.170254374907903,0.0,0.0
24,287,1,3.66852256731464,3.66852256731464,0.0,0.0
24,306,1,3.955116381782063,3.9551163817820627,4.440892098500626e-16,1.1228221042890492e-14
24,310,1,6.0440292564476295,6.0440292564476295,0.0,0.0
24,312,1,4.108307939235071,4.108307939235071,0.0,0.0
24,359,1,3.4254354522439545,3.5518887312278857,-0.12645327898393122,-3.560170054657551
24,360,1,3.4762847072180434,3.4762847072180434,0.0,0.0
24,361,1,5.347501797764479,5.347501797764479,0.0,0.0
24,365,1,2.22292169993378,2.2229216999337797,4.440892098500626e-16,1.9977726154874998e-14
24,374,1,3.352572991767699,3.352572991767699,0.0,0.0
24,377,1,6.584647785460856,6.584647785460856,0.0,0.0
24,381,1,4.022748161846294,4.022748161846294,0.0,0.0
24,382,1,4.944963287301447,4.944963287301447,0.0,0.0
24,383,1,4.394634220949494,4.394634220949494,0.0,0.0
24,393,1,2.2947950836989084,2.2947950836989084,0.0,0.0
24,394,1,2.352662855580549,2.352662855580549,0.0,0.0
24,395,1,2.325548585134279,2.325548585134279,0.0,0.0
24,398,1,1.737542837436465,1.737542837436465,0.0,0.0
24,399,1,1.365816387463184,1.365816387463184,0.0,0.0
24,401,1,2.1396478680701407,2.1396478680701407,0.0,0.0
24,408,1,3.139951492537314,3.139951492537314,0.0,0.0
24,416,1,2.7676951545353994,2.7676951545353994,0.0,0.0
24,419,1,3.349512209974275,3.349512209974275,0.0,0.0
24,420,1,3.3183787888202616,3.3183787888202616,0.0,0.0
24,421,1,3.0249807871549828,3.0249807871549828,0.0,0.0
24,431,1,5.466791947541938,5.466791947541938,0.0,0.0
24,433,1,5.1644539599973545,5.1644539599973545,0.0,0.0
24,438,1,6.468754864238934,6.468754864238934,0.0,0.0
24,449,1,3.665292357037668,3.6652923570376683,-4.440892098500626e-16,-1.2116065148183176e-14
24,453,1,4.084264091402156,4.084264091402156,0.0,0.0
24,469,1,5.724415365926403,5.724415365926403,0.0,0.0
24,588,1,3.5128860205632955,3.5128860205632955,0.0,0.0
24,687,1,4.325496687639475,4.325496687639475,0.0,0.0
24,705,1,2.3751693497023627,2.3751693497023627,0.0,0.0
24,708,1,4.007718391379163,4.007718391379163,0.0,0.0
24,710,1,3.673498747933936,3.673498747933936,0.0,0.0
24,727,1,5.336546255652271,5.336546255652271,0.0,0.0
24,735,1,3.326994825296616,3.326994825296616,0.0,0.0
24,750,1,5.547124615192741,5.547124615192741,0.0,0.0
24,751,1,5.545804894064825,5.545804894064825,0.0,0.0
24,756,1,4.595040087196347,4.595040087196347,0.0,0.0
24,759,1,2.9080854884611087,2.9080854884611087,0.0,0.0
24,769,1,4.950550678050808,4.950550678050808,0.0,0.0
24,772,1,2.932459980710815,2.932459980710815,0.0,0.0
24,773,1,4.325916598907448,4.325916598907448,0.0,0.0
24,774,1,4.304187886860008,4.304187886860008,0.0,0.0
25,1,1,3.322485421042166,3.322485421042166,0.0,0.0
25,2,1,4.98719543459697,4.98719543459697,0.0,0.0
25,24,1,2.8784203284753818,2.8784203284753818,0.0,0.0
25,34,1,4.309333674496555,4.309333674496555,0.0,0.0
25,38,1,3.093853376450684,3.0938533764506837,4.440892098500626e-16,1.4353919071611873e-14
25,40,1,4.076514657517101,4.076514657517101,0.0,0.0
25,51,1,3.817382629347612,3.8173826293476116,4.440892098500626e-16,1.1633342867858054e-14
25,52,1,4.197089178749407,4.1970891787494065,8.881784197001252e-16,2.116177145334741e-14
25,53,1,3.0173322248117684,3.0173322248117684,0.0,0.0
25,57,1,2.660718295676666,2.660718295676666,0.0,0.0
25,70,1,3.177977028737601,3.1779770287376015,-4.440892098500626e-16,-1.3973959088888369e-14
25,74,1,3.012830140439116,3.012830140439116,0.0,0.0
25,80,1,3.2060601420753967,3.2060601420753967,0.0,0.0
25,85,1,4.336289049947716,4.336289049947716,0.0,0.0
25,89,1,4.544480235353801,4.544480235353801,0.0,0.0
25,90,1,3.9536450855408343,3.9536450855408347,-4.440892098500626e-16,-1.1232399475465661e-14
25,92,1,3.2895616639207903,3.2895616639207903,0.0,0.0
25,96,1,0.955118172667056,0.955118172667056,0.0,0.0
25,101,1,3.9839801932447023,3.9839801932447023,0.0,0.0
25,119,1,1.6885431916189244,1.6885431916189244,0.0,0.0
25,130,1,1.4776677519977133,1.4776677519977133,0.0,0.0
25,139,1,0.9266041979942088,0.9266041979942088,0.0,0.0
25,149,1,3.2380363018158285,3.2380363018158285,0.0,0.0
25,155,1,2.768755466193772,2.768755466193772,0.0,0.0
25,162,1,2.9100156163174256,2.9100156163174256,0.0,0.0
25,165,1,5.326715475864996,5.3267154758649955,8.881784197001252e-16,1.6674035317343387e-14
25,167,1,2.8171952303206806,2.8171952303206806,0.0,0.0
25,176,1,0.3314899524028484,0.3314899524028484,0.0,0.0
25,178,1,2.9130044490287945,2.9130044490287945,0.0,0.0
25,181,1,3.16133625940714,3.1613362594071397,4.440892098500626e-16,1.4047515778449483e-14
25,188,1,4.524625948647538,4.524625948647538,0.0,0.0
25,191,1,2.630031387312279,2.630031387312279,0.0,0.0
25,194,1,3.8060762685102505,3.8060762685102505,0.0,0.0
25,201,1,5.004388587202562,5.004388587202562,0.0,0.0
25,202,1,4.169949377983699,4.169949377983699,0.0,0.0
25,206,1,2.708332341430116,2.7083323414301157,4.440892098500626e-16,1.6397146061312564e-14
25,210,1,4.419401665878116,4.419401665878116,0.0,0.0
25,213,1,4.332889768254599,4.332889768254599,0.0,0.0
25,221,1,2.756077609454808,2.756077609454808,0.0,0.0
25,223,1,2.828880082607068,2.8288800826070677,4.440892098500626e-16,1.5698410568213072e-14
25,231,1,4.557802241690915,4.557802241690915,0.0,0.0
25,232,1,4.295042944290384,4.295042944290384,0.0,0.0
25,241,1,4.689349414515238,4.689349414515238,0.0,0.0
25,256,1,3.144333066660866,3.1443330666608666,-4.440892098500626e-16,-1.412347866575294e-14
25,268,1,2.1598485994258514,2.1598485994258514,0.0,0.0
25,287,1,2.658116791832588,2.658116791832588,0.0,0.0
25,306,1,2.515791241840045,2.515791241840045,0.0,0.0
25,310,1,5.606871275758119,5.6068712757581185,8.881784197001252e-16,1.584089193451356e-14
25,312,1,3.09790216375302,3.09790216375302,0.0,0.0
25,359,1,1.287907850423155,1.4143611294070861,-0.12645327898393122,-8.940664187861389
25,360,1,1.3387571053972436,1.3387571053972436,0.0,0.0
25,361,1,4.70369998326732,4.70369998326732,0.0,0.0
25,365,1,2.021423564495827,2.021423564495827,0.0,0.0
25,374,1,2.915415011078188,2.915415011078188,0.0,0.0
25,377,1,5.145322645518838,5.145322645518838,0.0,0.0
25,381,1,3.3789463473491352,3.3789463473491352,0.0,0.0
25,382,1,3.949125147797944,3.9491251477979437,4.440892098500626e-16,1.1245255423158456e-14
25,383,1,2.9553090810074765,2.9553090810074765,0.0,0.0
25,393,1,2.937749755778322,2.937749755778322,0.0,0.0
25,394,1,2.9956175276599626,2.9956175276599626,0.0,0.0
25,395,1,2.968503257213693,2.968503257213693,0.0,0.0
25,398,1,2.4178496165908294,2.4178496165908294,0.0,0.0
25,399,1,2.0461231666175483,2.0461231666175483,0.0,0.0
25,401,1,3.0481114351002803,3.0481114351002803,0.0,0.0
25,408,1,3.782906164616728,3.782906164616728,0.0,0.0
25,416,1,3.003247522498131,3.003247522498131,0.0,0.0
25,419,1,3.5850645779370067,3.5850645779370067,0.0,0.0
25,420,1,3.553931156782993,3.553931156782993,0.0,0.0
25,421,1,3.2605331551177144,3.2605331551177144,0.0,0.0
25,431,1,4.2147930270106295,4.2147930270106295,0.0,0.0
25,433,1,3.912455039466046,3.912455039466046,0.0,0.0
25,438,1,5.824953049741776,5.824953049741776,0.0,0.0
25,449,1,3.463794221599715,3.463794221599715,0.0,0.0
25,453,1,2.6449389514601376,2.6449389514601376,0.0,0.0
25,469,1,5.0580529615956165,5.0580529615956165,0.0,0.0
25,588,1,3.311387885125342,3.311387885125342,0.0,0.0
25,687,1,3.681694873142318,3.681694873142318,0.0,0.0
25,705,1,3.018124021781777,3.0181240217817775,-4.440892098500626e-16,-1.4714080887500788e-14
25,708,1,2.9973126158971115,2.9973126158971115,0.0,0.0
25,710,1,3.472000612495983,3.472000612495983,0.0,0.0
25,727,1,4.670183851321484,4.670183851321484,0.0,0.0
25,735,1,2.3165890498145645,2.3165890498145645,0.0,0.0
25,750,1,4.903322800695583,4.903322800695583,0.0,0.0
25,751,1,4.902003079567667,4.902003079567667,0.0,0.0
25,756,1,3.584634311714296,3.584634311714296,0.0,0.0
25,759,1,3.5510401605405235,3.5510401605405235,0.0,0.0
25,769,1,4.306748863553649,4.306748863553649,0.0,0.0
25,772,1,1.922054205228763,1.922054205228763,0.0,0.0
25,773,1,3.682114784410291,3.682114784410291,0.0,0.0
25,774,1,3.66038607236285,3.66038607236285,0.0,0.0
34,1,1,4.55757345075133,4.55757345075133,0.0,0.0
34,2,1,6.2222834643061296,6.2222834643061296,0.0,0.0
34,24,1,5.631503124339792,5.631503124339792,0.0,0.0
34,25,1,4.32549624130522,4.32549624130522,0.0,0.0
34,38,1,2.0247065314818498,2.0247065314818498,0.0,0.0
34,40,1,6.421910745076952,6.421910745076952,0.0,0.0
34,51,1,5.542531300098178,5.542531300098178,0.0,0.0
34,52,1,6.542485266309258,6.542485266309258,0.0,0.0
34,53,1,5.367278243776509,5.367278243776509,0.0,0.0
34,57,1,5.010664314641407,5.010664314641407,0.0,0.0
34,70,1,2.9042206801390638,2.9042206801390633,4.440892098500626e-16,1.529116615989382e-14
34,74,1,1.9556842416767124,1.9556842416767124,0.0,0.0
34,80,1,3.4828415359712688,3.4828415359712688,0.0,0.0
34,85,1,6.04763385189847,6.04763385189847,0.0,0.0
34,89,1,6.8944262543185415,6.8944262543185415,0.0,0.0
34,90,1,6.303591104505575,6.303591104505575,0.0,0.0
34,92,1,5.634957751480641,5.634957751480641,0.0,0.0
34,96,1,3.998965241019389,3.9989652410193886,4.440892098500626e-16,1.1105103022522357e-14
34,101,1,5.358194538266795,5.358194538266795,0.0,0.0
34,119,1,3.7283517104505135,3.7283517104505135,0.0,0.0
34,130,1,3.934628121898685,3.9346281218986845,4.440892098500626e-16,1.1286688248336008e-14
34,139,1,4.19348413696431,4.19348413696431,0.0,0.0
34,149,1,5.5879823207805694,5.5879823207805694,0.0,0.0
34,155,1,5.118701485158513,5.118701485158513,0.0,0.0
34,162,1,5.259961635282166,5.259961635282166,0.0,0.0
34,165,1,7.460030396444682,7.460030396444682,0.0,0.0
34,167,1,5.167141249285423,5.1671412492854225,8.881784197001252e-16,1.7188971170914938e-14
34,176,1,4.292903128600633,4.292903128600633,0.0,0.0
34,178,1,2.9985987726889816,2.9985987726889816,0.0,0.0
34,181,1,1.822774826947693,1.822774826947693,0.0,0.0
34,188,1,5.898840293669631,5.898840293669631,0.0,0.0
34,191,1,2.686359752345238,2.686359752345238,0.0,0.0
34,194,1,2.298950455621559,2.298950455621559,0.0,0.0
34,201,1,7.349784674762413,7.349784674762413,0.0,0.0
34,202,1,6.51989539694844,6.5198953969484394,8.881784197001252e-16,1.362258695309478e-14
34,206,1,3.943420371139279,3.943420371139279,0.0,0.0
34,210,1,6.769347684842856,6.769347684842856,0.0,0.0
34,213,1,5.841682371788611,5.841682371788611,0.0,0.0
34,221,1,2.841671933114995,2.841671933114995,0.0,0.0
34,223,1,2.646635735767458,2.646635735767458,0.0,0.0
34,231,1,6.43072290082536,6.4307229008253595,8.881784197001252e-16,1.381148641292149e-14
34,232,1,6.644988963255124,6.644988963255124,0.0,0.0
34,241,1,3.182223601626547,3.182223601626547,0.0,0.0
34,256,1,5.24262583424838,5.24262583424838,0.0,0.0
34,268,1,4.505244686985702,4.505244686985702,0.0,0.0
34,287,1,3.310971604042652,3.310971604042652,0.0,0.0
34,306,1,2.9187357379422623,2.9187357379422623,0.0,0.0
34,310,1,7.95226736331797,7.95226736331797,0.0,0.0
34,312,1,4.332990193462182,4.332990193462182,0.0,0.0
34,359,1,3.951075360695778,3.992426622703806,-0.041351262008027856,-1.0357425675120708
34,360,1,3.8025267507065896,3.8025267507065896,0.0,0.0
34,361,1,6.077914328289413,6.077914328289413,0.0,0.0
34,365,1,4.371369583460568,4.3713695834605675,8.881784197001252e-16,2.031808115837701e-14
34,374,1,5.260811098638039,5.2608110986380385,8.881784197001252e-16,1.6882917919825408e-14
34,377,1,3.954798681058695,3.9547986810586946,4.440892098500626e-16,1.1229123039233454e-14
34,381,1,5.278154041019921,5.278154041019921,0.0,0.0
34,382,1,5.184213177507106,5.184213177507106,0.0,0.0
34,383,1,2.950180432606357,2.950180432606357,0.0,0.0
34,393,1,5.287695774743063,5.287695774743063,0.0,0.0
34,394,1,5.345563546624704,5.345563546624704,0.0,0.0
34,395,1,5.318449276178434,5.318449276178434,0.0,0.0
34,398,1,4.76779563555557,4.76779563555557,0.0,0.0
34,399,1,4.396069185582289,4.396069185582289,0.0,0.0
34,401,1,5.398057454065022,5.398057454065022,0.0,0.0
34,408,1,6.13285218358147,6.13285218358147,0.0,0.0
34,416,1,5.348643610057982,5.348643610057982,0.0,0.0
