o_zone_id,d_zone_id,mode_id,cost_ours,cost_nx,diff,diff_pct
1,774,1,3.1956653445667165,3196.340625000001,-3193.1449596554344,-99.90002112667304
2,1,1,2.802241425943909,2802.8335714285713,-2800.0313300026273,-99.90002112667304
2,24,1,5.722064077066198,5723.273214285714,-5717.551150208647,-99.90002112667304
2,25,1,5.018194241339395,5019.254642857142,-5014.236448615803,-99.90002112667305
2,34,1,6.253823228166736,6255.144732142857,-6248.89090891469,-99.90002112667304
2,38,1,5.476321898040722,5477.479107142856,-5472.002785244816,-99.90002112667304
2,40,1,3.5557386319857827,3556.49,-3552.934261368014,-99.90002112667305
2,51,1,6.898306238005288,6899.763928571425,-6892.865622333419,-99.90002112667304
2,52,1,3.676313153218089,3677.0899999999997,-3673.4136868467817,-99.90002112667304
2,53,1,3.794151109860476,3794.952857142857,-3791.158706032996,-99.90002112667304
2,57,1,5.631263621378063,5632.453571428571,-5626.822307807193,-99.90002112667304
2,70,1,5.862317207841636,5863.555982142857,-5857.6936649350155,-99.90002112667304
2,74,1,5.407299608235585,5408.442232142856,-5403.03493253462,-99.90002112667304
2,80,1,6.286983750733072,6288.312261904758,-6282.025278154025,-99.90002112667304
2,85,1,2.6637071283880345,2664.2700000000004,-2661.6062928716124,-99.90002112667304
2,89,1,4.036297084519119,4037.1499999999996,-4033.1137029154806,-99.90002112667304
2,90,1,3.4454619347061524,3446.1899999999996,-3442.7445380652935,-99.90002112667304
2,92,1,3.328066741645643,3328.77,-3325.4419332583543,-99.90002112667304
2,96,1,5.163163607663479,5164.254642857142,-5159.091479249479,-99.90002112667304
2,101,1,1.545898334099693,1546.2250000000004,-1544.6791016659006,-99.90002112667304
2,119,1,5.578195906618329,5579.374642857143,-5573.796446950525,-99.90002112667305
2,130,1,5.367320466997118,5368.454642857143,-5363.087322390146,-99.90002112667305
2,139,1,5.134649632990631,5135.734642857143,-5130.599993224152,-99.90002112667304
2,149,1,3.993699657268552,3994.5435714285713,-3990.5498717713026,-99.90002112667304
2,155,1,5.520756972689781,5521.923571428571,-5516.4028144558815,-99.90002112667304
2,162,1,4.395084840014274,4396.013571428571,-4391.618486588556,-99.90002112667304
2,165,1,4.076103672934247,4076.965,-4072.888896327066,-99.90002112667305
2,167,1,5.179009187883587,5180.103571428572,-5174.924562240688,-99.90002112667304
2,176,1,4.9856011286348085,4986.654642857142,-4981.669041728507,-99.90002112667304
2,178,1,6.020654552931193,6021.926785714287,-6015.906131161356,-99.90002112667305
2,181,1,5.274390193506565,5275.5047321428565,-5270.23034194935,-99.90002112667304
2,188,1,1.7054746138168442,1705.835,-1704.129525386183,-99.90002112667304
2,191,1,5.708415532587449,5709.6217857142865,-5703.913370181699,-99.90002112667304
2,194,1,5.389145319443284,5390.284107142857,-5384.894961823414,-99.90002112667305
2,201,1,4.005393614773758,4006.2400000000002,-4002.2346063852265,-99.90002112667304
2,202,1,4.412867510905092,4413.799999999999,-4409.387132489094,-99.90002112667304
2,206,1,3.350108869607596,3350.8167857142853,-3347.4666768446777,-99.90002112667304
2,210,1,4.163615180757329,4164.495,-4160.331384819243,-99.90002112667305
2,213,1,2.457755648278176,2458.2750000000005,-2455.8172443517224,-99.90002112667304
2,221,1,5.863727713357205,5864.966785714287,-5859.103058000929,-99.90002112667304
2,223,1,5.124195681315233,5125.278482142856,-5120.15428646154,-99.90002112667304
2,231,1,3.046796177314924,3047.4400000000005,-3044.393203822686,-99.90002112667305
2,232,1,4.288533784035692,4289.44,-4285.151466215964,-99.90002112667305
2,241,1,4.550002074478771,4550.963541666666,-4546.413539592188,-99.90002112667305
2,256,1,4.649314332716696,4650.296785714285,-4645.647471381568,-99.90002112667304
2,268,1,3.964285515668357,3965.123214285714,-3961.1589287700453,-99.90002112667304
2,287,1,3.73637644330462,3737.1659821428566,-3733.4296056995518,-99.90002112667304
2,306,1,4.68098433691318,4681.973482142856,-4677.292497805943,-99.90002112667305
2,310,1,5.0860952502268,5087.17,-5082.083904749773,-99.90002112667304
2,312,1,2.2332255940323367,2233.6974999999998,-2231.4642744059674,-99.90002112667304
2,359,1,5.376958430385836,5419.454642857143,-5414.0776844267575,-99.90078414186061
2,360,1,5.228409820396648,5229.514642857143,-5224.286233036747,-99.90002112667305
2,361,1,1.090234621024768,1090.4650000000001,-1089.3747653789753,-99.90002112667304
2,365,1,5.102347173153502,5103.425357142854,-5098.323009969701,-99.90002112667305
2,374,1,3.017633768235071,3018.2714285714287,-3015.2537948031936,-99.90002112667304
2,377,1,7.406414047617567,7407.979107142855,-7400.572693095238,-99.90002112667304
2,381,1,2.815913893938776,2816.5089285714284,-2813.69301467749,-99.90002112667305
2,382,1,2.0045631987114505,2004.9867857142856,-2002.9822225155742,-99.90002112667305
2,383,1,5.9430451491094844,5944.300982142856,-5938.357936993746,-99.90002112667304
2,393,1,5.299563713341227,5300.683571428572,-5295.384007715231,-99.90002112667305
2,394,1,5.357431485222868,5358.563571428572,-5353.206139943349,-99.90002112667304
2,395,1,5.330317214776598,5331.443571428571,-5326.113254213795,-99.90002112667305
2,398,1,5.212642080870774,5213.743571428571,-5208.5309293477,-99.90002112667304
2,399,1,4.840915630897492,4841.938571428571,-4837.097655797674,-99.90002112667305
2,401,1,4.109784770021074,4110.653214285714,-4106.543429515693,-99.90002112667304
2,408,1,5.464693819471691,5465.848571428571,-5460.383877609099,-99.90002112667304
2,416,1,3.9731536417324578,3973.993214285714,-3970.0200606439817,-99.90002112667304
2,419,1,4.554970697171334,4555.933214285714,-4551.378243588542,-99.90002112667304
2,420,1,4.52383727601732,4524.793214285714,-4520.269377009697,-99.90002112667304
2,421,1,4.230439274352041,4231.333214285714,-4227.102775011363,-99.90002112667305
2,431,1,4.075445686974162,4076.3068749999993,-4072.2314293130253,-99.90002112667304
2,433,1,5.232307835987334,5233.413482142856,-5228.181174306868,-99.90002112667304
2,438,1,1.4607463276871264,1461.055,-1459.594253672313,-99.90002112667305
2,449,1,6.536422886644745,6537.804107142855,-6531.2676842562105,-99.90002112667304
2,453,1,5.502585544662052,5503.748303571427,-5498.245718026765,-99.90002112667304
2,469,1,1.1819091777197042,1182.1589285714285,-1180.9770193937088,-99.90002112667304
2,588,1,6.384016550170372,6385.365565476188,-6378.981548926017,-99.90002112667304
2,687,1,1.8660660361656685,1866.460357142857,-1864.5942911066913,-99.90002112667304
2,705,1,3.773787377234501,3774.584821428571,-3770.8110340513367,-99.90002112667304
2,708,1,4.075572267369143,4076.4334821428565,-4072.357909875487,-99.90002112667304
2,710,1,6.55292422115366,6554.308928571426,-6547.756004350273,-99.90002112667305
2,727,1,1.2605861238147316,1260.8525,-1259.5919138761853,-99.90002112667305
2,735,1,4.12102596605707,4121.896785714285,-4117.775759748228,-99.90002112667304
2,750,1,0.5391160786409335,539.23,-538.690883921359,-99.90002112667304
2,751,1,0.5377963575130177,537.91,-537.372203642487,-99.90002112667304
2,756,1,2.1351181109736204,2135.569285714286,-2133.4341676033123,-99.90002112667305
2,759,1,4.306703515993247,4307.613571428571,-4303.306867912578,-99.90002112667305
2,769,1,1.1689829806007432,1169.23,-1168.0610170193993,-99.90002112667304
2,772,1,3.691014332406008,3691.7942857142853,-3688.103271381879,-99.90002112667304
2,773,1,1.7043616347162724,1704.7217857142855,-1703.0174240795693,-99.90002112667305
2,774,1,1.6506736938745077,1651.0225000000003,-1649.3718263061257,-99.90002112667304
24,1,1,4.332891196524218,4333.806785714286,-4329.473894517761,-99.90002112667304
24,2,1,5.653557838927757,5654.752499999999,-5649.098942161071,-99.90002112667304
24,25,1,2.9476764081637725,2948.299285714286,-2945.351609306122,-99.90002112667304
24,34,1,5.748658814438574,5749.87357142857,-5744.124912614132,-99.90002112667304
24,38,1,4.533178516392701,4534.136428571429,-4529.603250055036,-99.90002112667304
24,40,1,4.382084015807724,4383.009999999999,-4378.6279159841915,-99.90002112667304
24,51,1,4.018880764785565,4019.7300000000005,-4015.711119235215,-99.90002112667304
24,52,1,4.262229342463371,4263.129999999999,-4258.867770657535,-99.90002112667304
24,53,1,2.3743775527323536,2374.8792857142857,-2372.5049081615534,-99.90002112667304
24,57,1,2.626494991735743,2627.0499999999997,-2624.423505008264,-99.90002112667304
24,70,1,4.61730216867962,4618.277857142858,-4613.660554974178,-99.90002112667304
24,74,1,4.452155280381134,4453.096071428571,-4448.64391614819,-99.90002112667305
24,80,1,3.40755827751335,3408.278333333333,-3404.8707750558196,-99.90002112667304
24,85,1,4.9800908644448745,4981.143214285714,-4976.163123421269,-99.90002112667304
24,89,1,3.9015255632743866,3902.349999999999,-3898.4484744367246,-99.90002112667304
24,90,1,3.31069041346142,3311.389999999999,-3308.0793095865374,-99.90002112667304
24,92,1,3.466253255549302,3466.985714285714,-3463.5194610301646,-99.90002112667304
24,96,1,3.092645774487856,3093.2992857142863,-3090.2066399397986,-99.90002112667305
24,101,1,4.62778200774186,4628.759910714286,-4624.132128706544,-99.90002112667304
24,119,1,3.826070793439724,3826.879285714286,-3823.0532149208466,-99.90002112667304
24,130,1,3.615195353818513,3615.959285714286,-3612.344090360468,-99.90002112667305
24,139,1,3.0641317998150086,3064.7792857142863,-3061.715153914471,-99.90002112667304
24,149,1,2.5950816297364137,2595.63,-2593.0349183702638,-99.90002112667304
24,155,1,2.5159883430474608,2516.5199999999995,-2514.004011656952,-99.90002112667304
24,162,1,2.267060944238011,2267.54,-2265.272939055762,-99.90002112667304
24,165,1,5.763873456554506,5765.091428571428,-5759.327555114874,-99.90002112667304
24,167,1,2.174240558241267,2174.7,-2172.5257594417585,-99.90002112667304
24,176,1,2.9150832954591857,2915.699285714286,-2912.7842024188267,-99.90002112667304
24,178,1,4.381595547598041,4382.521428571428,-4378.13983302383,-99.90002112667304
24,181,1,4.600661399349159,4601.633571428571,-4597.032910029221,-99.90002112667304
24,188,1,5.168427763144696,5169.519910714286,-5164.351482951141,-99.90002112667304
24,191,1,4.069356527254297,4070.216428571429,-4066.1470720441744,-99.90002112667304
24,194,1,5.245401408452269,5246.509821428571,-5241.264420020118,-99.90002112667304
24,201,1,5.441546567892073,5442.6964285714275,-5437.254882003535,-99.90002112667304
24,202,1,3.5269947059042845,3527.7399999999993,-3524.213005294095,-99.90002112667305
24,206,1,3.718738116912168,3719.523928571429,-3715.805190454517,-99.90002112667304
24,210,1,3.776446993798701,3777.244999999999,-3773.4685530062,-99.90002112667304
24,213,1,4.976691582751758,4977.743214285714,-4972.766522702962,-99.90002112667304
24,221,1,4.224668708024054,4225.561428571429,-4221.336759863405,-99.90002112667304
24,223,1,4.268205222549085,4269.107142857143,-4264.838937634594,-99.90002112667304
24,231,1,5.055108226708731,5056.176428571428,-5051.12132034472,-99.90002112667305
24,232,1,3.652088272210969,3652.859999999999,-3649.207911727788,-99.90002112667304
24,241,1,5.941348335046547,5942.603809523812,-5936.6624611887655,-99.90002112667305
24,256,1,4.154738842142919,4155.6167857142855,-4151.462046872142,-99.90002112667304
24,268,1,3.170254374907903,3170.924285714286,-3167.754031339378,-99.90002112667304
24,287,1,3.66852256731464,3669.2977678571433,-3665.6292452898288,-99.90002112667304
24,306,1,3.955116381782063,3955.9521428571434,-3951.9970264753615,-99.90002112667305
24,310,1,6.0440292564476295,6045.306428571428,-6039.262399314981,-99.90002112667305
24,312,1,4.108307939235071,4109.176071428572,-4105.067763489337,-99.90002112667305
24,359,1,3.4254354522439545,3552.639285714286,-3549.213850262042,-99.90358054458221
24,360,1,3.4762847072180434,3477.019285714286,-3473.543001007068,-99.90002112667304
24,361,1,5.347501797764479,5348.631785714285,-5343.2842839165205,-99.90002112667304
24,365,1,2.22292169993378,2223.3914285714286,-2221.1685068714946,-99.90002112667304
24,374,1,3.352572991767699,3353.2814285714285,-3349.9288555796606,-99.90002112667304
24,377,1,6.584647785460856,6586.039196428571,-6579.45454864311,-99.90002112667304
24,381,1,4.022748161846294,4023.598214285714,-4019.575466123868,-99.90002112667304
24,382,1,4.944963287301447,4946.0082142857145,-4941.063250998413,-99.90002112667305
24,383,1,4.394634220949494,4395.562857142857,-4391.168222921908,-99.90002112667305
24,393,1,2.2947950836989084,2295.2799999999997,-2292.985204916301,-99.90002112667305
24,394,1,2.352662855580549,2353.1599999999994,-2350.807337144419,-99.90002112667304
24,395,1,2.325548585134279,2326.04,-2323.714451414866,-99.90002112667305
24,398,1,1.737542837436465,1737.9099999999999,-1736.1724571625634,-99.90002112667304
24,399,1,1.365816387463184,1366.1049999999998,-1364.7391836125366,-99.90002112667304
24,401,1,2.1396478680701407,2140.1,-2137.96035213193,-99.90002112667305
24,408,1,3.139951492537314,3140.615,-3137.4750485074624,-99.90002112667304
24,416,1,2.7676951545353994,2768.28,-2765.5123048454648,-99.90002112667304
24,419,1,3.349512209974275,3350.2200000000007,-3346.8704877900263,-99.90002112667304
24,420,1,3.3183787888202616,3319.0800000000004,-3315.76162121118,-99.90002112667304
24,421,1,3.0249807871549828,3025.6200000000003,-3022.5950192128453,-99.90002112667304
24,431,1,5.466791947541938,5467.947142857144,-5462.480350909602,-99.90002112667304
24,433,1,5.1644539599973545,5165.545267857144,-5160.380813897146,-99.90002112667304
24,438,1,6.468754864238934,6470.121785714284,-6463.653030850045,-99.90002112667305
24,449,1,3.665292357037668,3666.0668750000004,-3662.4015826429627,-99.90002112667304
24,453,1,4.084264091402156,4085.1271428571426,-4081.0428787657406,-99.90002112667304
24,469,1,5.724415365926403,5725.624999999998,-5719.9005846340715,-99.90002112667304
24,588,1,3.5128860205632955,3513.628333333333,-3510.11544731277,-99.90002112667304
24,687,1,4.325496687639475,4326.410714285714,-4322.085217598074,-99.90002112667305
24,705,1,2.3751693497023627,2375.67125,-2373.2960806502974,-99.90002112667304
24,708,1,4.007718391379163,4008.5652678571437,-4004.5575494657646,-99.90002112667304
24,710,1,3.673498747933936,3674.2749999999996,-3670.6015012520656,-99.90002112667304
24,727,1,5.336546255652271,5337.673928571428,-5332.337382315776,-99.90002112667304
24,735,1,3.326994825296616,3327.697857142857,-3324.3708623175607,-99.90002112667305
24,750,1,5.547124615192741,5548.296785714285,-5542.749661099092,-99.90002112667304
24,751,1,5.545804894064825,5546.976785714285,-5541.430980820221,-99.90002112667305
24,756,1,4.595040087196347,4596.011071428572,-4591.416031341376,-99.90002112667305
24,759,1,2.9080854884611087,2908.7,-2905.791914511539,-99.90002112667305
24,769,1,4.950550678050808,4951.596785714286,-4946.646235036235,-99.90002112667305
24,772,1,2.932459980710815,2933.079642857143,-2930.147182876432,-99.90002112667304
24,773,1,4.325916598907448,4326.830714285715,-4322.504797686807,-99.90002112667304
24,774,1,4.304187886860008,4305.0974107142865,-4300.793222827427,-99.90002112667305
25,1,1,3.322485421042166,3323.1874999999995,-3319.8650145789575,-99.90002112667304
25,2,1,4.98719543459697,4988.249285714283,-4983.262090279686,-99.90002112667304
25,24,1,2.8784203284753818,2879.028571428572,-2876.1501511000965,-99.90002112667304
25,34,1,4.309333674496555,4310.244285714287,-4305.93495203979,-99.90002112667304
25,38,1,3.093853376450684,3094.5071428571428,-3091.413289480692,-99.90002112667304
25,40,1,4.076514657517101,4077.3760714285713,-4073.299556771054,-99.90002112667304
25,51,1,3.817382629347612,3818.1892857142857,-3814.371903084938,-99.90002112667304
25,52,1,4.197089178749407,4197.976071428571,-4193.778982249822,-99.90002112667304
25,53,1,3.0173322248117684,3017.9698214285713,-3014.9524892037593,-99.90002112667304
25,57,1,2.660718295676666,2661.2805357142856,-2658.619817418609,-99.90002112667304
25,70,1,3.177977028737601,3178.6485714285723,-3175.4705943998347,-99.90002112667304
25,74,1,3.012830140439116,3013.466785714286,-3010.4539555738465,-99.90002112667304
25,80,1,3.2060601420753967,3206.7376190476193,-3203.531558905544,-99.90002112667304
25,85,1,4.336289049947716,4337.205357142857,-4332.869068092909,-99.90002112667305
25,89,1,4.544480235353801,4545.440535714285,-4540.896055478931,-99.90002112667304
25,90,1,3.9536450855408343,3954.4805357142845,-3950.526890628744,-99.90002112667304
25,92,1,3.2895616639207903,3290.2567857142853,-3286.9672240503646,-99.90002112667304
25,96,1,0.955118172667056,955.32,-954.364881827333,-99.90002112667304
25,101,1,3.9839801932447023,3984.822053571429,-3980.838073378184,-99.90002112667304
25,119,1,1.6885431916189244,1688.9,-1687.2114568083812,-99.90002112667304
25,130,1,1.4776677519977133,1477.9800000000002,-1476.5023322480026,-99.90002112667305
25,139,1,0.9266041979942088,926.8000000000001,-925.8733958020059,-99.90002112667305
25,149,1,3.2380363018158285,3238.7205357142857,-3235.4824994124697,-99.90002112667304
25,155,1,2.768755466193772,2769.3405357142856,-2766.5717802480917,-99.90002112667304
25,162,1,2.9100156163174256,2910.6305357142855,-2907.720520097968,-99.90002112667304
25,165,1,5.326715475864996,5327.841071428571,-5322.514355952706,-99.90002112667304
25,167,1,2.8171952303206806,2817.790535714286,-2814.9733404839653,-99.90002112667305
25,176,1,0.3314899524028484,331.56,-331.2285100475971,-99.90002112667304
25,178,1,2.9130044490287945,2913.62,-2910.706995550971,-99.90002112667304
25,181,1,3.16133625940714,3162.004285714286,-3158.842949454879,-99.90002112667304
25,188,1,4.524625948647538,4525.582053571429,-4521.057427622782,-99.90002112667304
25,191,1,2.630031387312279,2630.5871428571436,-2627.9571114698315,-99.90002112667305
25,194,1,3.8060762685102505,3806.880535714286,-3803.0744594457756,-99.90002112667304
25,201,1,5.004388587202562,5005.4460714285715,-5000.441682841369,-99.90002112667304
25,202,1,4.169949377983699,4170.830535714285,-4166.660586336302,-99.90002112667305
25,206,1,2.708332341430116,2708.9046428571423,-2706.1963105157124,-99.90002112667305
25,210,1,4.419401665878116,4420.335535714285,-4415.916134048406,-99.90002112667304
25,213,1,4.332889768254599,4333.805357142857,-4329.472467374602,-99.90002112667304
25,221,1,2.756077609454808,2756.66,-2753.903922390545,-99.90002112667305
25,223,1,2.828880082607068,2829.4778571428574,-2826.64897706025,-99.90002112667304
25,231,1,4.557802241690915,4558.765357142857,-4554.207554901166,-99.90002112667304
25,232,1,4.295042944290384,4295.950535714284,-4291.6554927699935,-99.90002112667304
25,241,1,4.689349414515238,4690.340327380954,-4685.650977966438,-99.90002112667304
25,256,1,3.144333066660866,3144.9974999999995,-3141.853166933339,-99.90002112667305
25,268,1,2.1598485994258514,2160.305,-2158.145151400574,-99.90002112667304
25,287,1,2.658116791832588,2658.6784821428564,-2656.020365351024,-99.90002112667304
25,306,1,2.515791241840045,2516.322857142857,-2513.8070659010173,-99.90002112667305
25,310,1,5.606871275758119,5608.056071428571,-5602.449200152813,-99.90002112667305
25,312,1,3.09790216375302,3098.556785714285,-3095.458883550532,-99.90002112667304
25,359,1,1.287907850423155,1414.66,-1413.372092149577,-99.90895990199601
25,360,1,1.3387571053972436,1339.04,-1337.7012428946027,-99.90002112667304
25,361,1,4.70369998326732,4704.693928571428,-4699.990228588161,-99.90002112667305
25,365,1,2.021423564495827,2021.8507142857143,-2019.8292907212185,-99.90002112667304
25,374,1,2.915415011078188,2916.031071428572,-2913.115656417494,-99.90002112667305
25,377,1,5.145322645518838,5146.409910714286,-5141.264588068767,-99.90002112667304
25,381,1,3.3789463473491352,3379.6603571428573,-3376.2814107955082,-99.90002112667304
25,382,1,3.949125147797944,3949.9596428571413,-3946.0105177093433,-99.90002112667304
25,383,1,2.9553090810074765,2955.933571428572,-2952.978262347565,-99.90002112667305
25,393,1,2.937749755778322,2938.3705357142853,-2935.432785958507,-99.90002112667304
25,394,1,2.9956175276599626,2996.2505357142854,-2993.2549181866257,-99.90002112667305
25,395,1,2.968503257213693,2969.1305357142855,-2966.1620324570717,-99.90002112667304
25,398,1,2.4178496165908294,2418.3605357142856,-2415.9426860976946,-99.90002112667304
25,399,1,2.0461231666175483,2046.5555357142857,-2044.5094125476683,-99.90002112667305
25,401,1,3.0481114351002803,3048.7555357142855,-3045.7074242791855,-99.90002112667305
25,408,1,3.782906164616728,3783.7055357142854,-3779.9226295496687,-99.90002112667304
25,416,1,3.003247522498131,3003.8821428571428,-3000.8788953346448,-99.90002112667305
25,419,1,3.5850645779370067,3585.822142857143,-3582.237078279206,-99.90002112667304
25,420,1,3.553931156782993,3554.6821428571425,-3551.1282117003593,-99.90002112667304
25,421,1,3.2605331551177144,3261.222142857143,-3257.9616097020253,-99.90002112667304
25,431,1,4.2147930270106295,4215.683660714286,-4211.468867687276,-99.90002112667305
25,433,1,3.912455039466046,3913.2817857142863,-3909.3693306748205,-99.90002112667305
